1682   1.9601494e-01
   3.6490266e-01  -2.4878642e-01   8.9719082e-01
   3.9790669e-01  -1.9162176e-01   8.9719082e-01
   4.2202215e-01  -1.3017659e-01   8.9719082e-01
   4.3671032e-01  -6.5823490e-02   8.9719082e-01
   4.0613847e-01   0.0000000e+00   9.1381155e-01
   3.9996831e-01   7.0525205e-02   9.1381155e-01
   3.8164532e-01   1.3890754e-01   9.1381155e-01
   3.5172623e-01   2.0306923e-01   9.1381155e-01
   3.1112012e-01   2.6106077e-01   9.1381155e-01
   2.6106077e-01   3.1112012e-01   9.1381155e-01
   2.0306923e-01   3.5172623e-01   9.1381155e-01
   1.3890754e-01   3.8164532e-01   9.1381155e-01
   7.0525205e-02   3.9996831e-01   9.1381155e-01
   2.4867987e-17   4.0613847e-01   9.1381155e-01
  -7.0525205e-02   3.9996831e-01   9.1381155e-01
  -1.3890754e-01   3.8164532e-01   9.1381155e-01
  -2.0306923e-01   3.5172623e-01   9.1381155e-01
  -2.6106077e-01   3.1112012e-01   9.1381155e-01
  -3.1112012e-01   2.6106077e-01   9.1381155e-01
  -3.5172623e-01   2.0306923e-01   9.1381155e-01
  -3.8164532e-01   1.3890754e-01   9.1381155e-01
  -3.9996831e-01   7.0525205e-02   9.1381155e-01
  -4.0613847e-01   4.9735975e-17   9.1381155e-01
  -3.9996831e-01  -7.0525205e-02   9.1381155e-01
  -3.8164532e-01  -1.3890754e-01   9.1381155e-01
  -3.5172623e-01  -2.0306923e-01   9.1381155e-01
  -3.1112012e-01  -2.6106077e-01   9.1381155e-01
  -2.6106077e-01  -3.1112012e-01   9.1381155e-01
  -2.0306923e-01  -3.5172623e-01   9.1381155e-01
  -1.3890754e-01  -3.8164532e-01   9.1381155e-01
  -7.0525205e-02  -3.9996831e-01   9.1381155e-01
  -7.4603962e-17  -4.0613847e-01   9.1381155e-01
   7.0525205e-02  -3.9996831e-01   9.1381155e-01
   1.3890754e-01  -3.8164532e-01   9.1381155e-01
   2.0306923e-01  -3.5172623e-01   9.1381155e-01
   2.6106077e-01  -3.1112012e-01   9.1381155e-01
   3.1112012e-01  -2.6106077e-01   9.1381155e-01
   3.5172623e-01  -2.0306923e-01   9.1381155e-01
   3.8164532e-01  -1.3890754e-01   9.1381155e-01
   3.9996831e-01  -7.0525205e-02   9.1381155e-01
