12772 0.01
-1.08429e-3 -179.752e-3 199.273e-3
0.605568e-3 -180.16e-3 197.98e-3
2.45976e-3 -181.532e-3 196.186e-3
2.31147e-3 -182.388e-3 196.698e-3
1.77023e-3 -181.529e-3 196.999e-3
1.06417e-3 -181.021e-3 197.657e-3
-0.523488e-3 -180.602e-3 198.986e-3
-1.37883e-3 -180.679e-3 199.674e-3
0.830058e-3 -181.918e-3 198.105e-3
1.58883e-3 -182.401e-3 197.486e-3
23.2511e-3 -182.678e-3 183.228e-3
4.9382e-3 -182.621e-3 186.809e-3
2.24168e-3 -183.207e-3 197.267e-3
0.644419e-3 -182.814e-3 198.611e-3
0.267809e-3 -181.191e-3 198.543e-3
-1.29903e-3 -182.302e-3 199.989e-3
-1.94948e-3 -181.496e-3 200.208e-3
4.47094e-3 -188.473e-3 203.477e-3
-2.58771e-3 -180.685e-3 200.435e-3
5.29918e-3 -187.307e-3 200.581e-3
5.8144e-3 -186.621e-3 198.733e-3
-2.43683e-3 -178.276e-3 199.902e-3
24.2783e-3 -181.78e-3 181.175e-3
-17.604e-3 -176.48e-3 200.178e-3
-24.2154e-3 -175.986e-3 197.594e-3
-23.2856e-3 -176.5e-3 197.806e-3
38.0245e-3 -177.704e-3 196.736e-3
23.1867e-3 -181.153e-3 192.759e-3
25.1596e-3 -182.934e-3 197.81e-3
37.0638e-3 -177.114e-3 196.834e-3
39.0088e-3 -177.923e-3 196.546e-3
41.5115e-3 -175.547e-3 187.191e-3
42.5991e-3 -175.146e-3 190.499e-3
43.2829e-3 -175.524e-3 191.282e-3
42.1002e-3 -175.614e-3 192.439e-3
-26.4438e-3 -179.11e-3 205.057e-3
-25.9305e-3 -178.719e-3 204.236e-3
-26.9077e-3 -178.4e-3 204.445e-3
-25.4785e-3 -179.67e-3 205.1e-3
3.11057e-3 -203.749e-3 158.8e-3
-24.5071e-3 -180.108e-3 205.017e-3
-23.2942e-3 -181.591e-3 206.223e-3
-22.3404e-3 -182.174e-3 206.316e-3
-26.3899e-3 -177.946e-3 203.635e-3
-27.3502e-3 -177.277e-3 203.461e-3
-24.9637e-3 -179.258e-3 204.285e-3
-23.7509e-3 -180.858e-3 205.565e-3
-22.823e-3 -182.472e-3 207.458e-3
-21.8826e-3 -182.891e-3 206.975e-3
-21.3763e-3 -182.536e-3 206.146e-3
-22.7886e-3 -181.217e-3 205.395e-3
6.32059e-3 -196.459e-3 148.503e-3
-27.3153e-3 -176.563e-3 202.696e-3
-24.8239e-3 -176.338e-3 201.314e-3
56.7674e-3 -178.04e-3 203.369e-3
57.6912e-3 -177.831e-3 204.067e-3
49.7581e-3 -179.781e-3 202.344e-3
40.2713e-3 -178.93e-3 201.114e-3
55.2434e-3 -179.287e-3 204.091e-3
46.7982e-3 -179.946e-3 201.677e-3
45.9616e-3 -180.327e-3 202.173e-3
49.7684e-3 -179.375e-3 201.363e-3
41.2454e-3 -179.441e-3 201.474e-3
36.8846e-3 -176.762e-3 199.69e-3
-16.6474e-3 -176.756e-3 199.245e-3
22.9997e-3 -182.146e-3 185.912e-3
51.8328e-3 -176.886e-3 195.159e-3
47.5141e-3 -175.37e-3 185.829e-3
-6.25067e-3 -177.29e-3 200.776e-3
-5.73196e-3 -178.199e-3 201.02e-3
-7.04708e-3 -177.768e-3 201.181e-3
-8.00903e-3 -177.13e-3 201.095e-3
24.7212e-3 -179.004e-3 186.22e-3
26.2357e-3 -178.161e-3 183.594e-3
24.6545e-3 -179.649e-3 184.907e-3
44.155e-3 -176.214e-3 192.959e-3
30.7182e-3 -177.908e-3 199.854e-3
29.7629e-3 -178.491e-3 199.828e-3
25.4257e-3 -180.621e-3 197.34e-3
26.4664e-3 -180.594e-3 198.371e-3
25.8758e-3 -181.418e-3 198.038e-3
24.7732e-3 -180.93e-3 196.624e-3
27.9621e-3 -179.441e-3 199.228e-3
49.2367e-3 -182.866e-3 217.022e-3
-11.1568e-3 -176.76e-3 201.552e-3
50.2801e-3 -179.668e-3 196.338e-3
24.3863e-3 -194.847e-3 163.634e-3
48.5301e-3 -175.368e-3 186.601e-3
23.7317e-3 -192.334e-3 167.824e-3
24.0478e-3 -193.712e-3 165.618e-3
25.0305e-3 -192.224e-3 164.597e-3
23.128e-3 -194.461e-3 167.26e-3
24.6838e-3 -191.168e-3 166.416e-3
45.2442e-3 -175.701e-3 186.419e-3
27.3023e-3 -177.131e-3 183.278e-3
26.1897e-3 -178.589e-3 182.619e-3
-25.7987e-3 -176.01e-3 201.301e-3
42.8323e-3 -175.527e-3 186.108e-3
42.5025e-3 -175.71e-3 187.167e-3
42.2997e-3 -175.486e-3 189.17e-3
41.3994e-3 -175.709e-3 188.313e-3
42.6004e-3 -175.869e-3 188.184e-3
23.1484e-3 -183.712e-3 181.355e-3
43.4973e-3 -175.819e-3 187.151e-3
49.6147e-3 -175.666e-3 192.439e-3
41.285e-3 -175.864e-3 194.081e-3
-12.285e-3 -176.359e-3 201.58e-3
38.4951e-3 -178.33e-3 197.403e-3
40.0291e-3 -177.593e-3 196.294e-3
22.5581e-3 -182.243e-3 189.691e-3
-23.8337e-3 -176.61e-3 201.345e-3
48.5388e-3 -175.515e-3 187.661e-3
32.7253e-3 -176.81e-3 199.818e-3
-14.0635e-3 -178.559e-3 158.538e-3
0.511332e-3 -198.383e-3 157.563e-3
22.1427e-3 -199.585e-3 164.224e-3
2.7729e-3 -195.2e-3 165.471e-3
1.71019e-3 -196.012e-3 162.334e-3
0.784985e-3 -197.214e-3 159.167e-3
11.0332e-3 -189.92e-3 213.066e-3
46.5057e-3 -175.763e-3 187.006e-3
47.5171e-3 -175.596e-3 186.876e-3
57.2303e-3 -176.373e-3 200.74e-3
15.0358e-3 -185.45e-3 103.327e-3
36.5751e-3 -177.711e-3 116.769e-3
22.3657e-3 -183.848e-3 184.909e-3
24.6043e-3 -180.136e-3 183.925e-3
20.7258e-3 -189.543e-3 180.02e-3
-2.96929e-3 -179.101e-3 200.344e-3
-5.25176e-3 -179.097e-3 201.196e-3
-4.29698e-3 -179.717e-3 201.047e-3
-3.37212e-3 -179.981e-3 200.746e-3
-3.87748e-3 -180.902e-3 201.193e-3
-3.1229e-3 -181.525e-3 200.935e-3
1.98355e-3 -189.324e-3 206.518e-3
-2.4092e-3 -182.32e-3 200.778e-3
-4.14701e-3 -181.948e-3 201.545e-3
-6.06736e-3 -180.86e-3 201.948e-3
3.9234e-3 -189.819e-3 210.116e-3
-4.08266e-3 -178.727e-3 200.747e-3
-6.54409e-3 -178.656e-3 201.385e-3
-18.5811e-3 -183.801e-3 219.258e-3
-13.8938e-3 -178.064e-3 202.155e-3
-12.8359e-3 -177.263e-3 201.857e-3
-14.1407e-3 -176.997e-3 201.822e-3
-14.8739e-3 -177.711e-3 202.068e-3
-14.4433e-3 -178.854e-3 202.452e-3
-15.3144e-3 -176.707e-3 201.655e-3
-15.9062e-3 -177.205e-3 198.405e-3
-12.823e-3 -178.285e-3 202.149e-3
34.1629e-3 -176.377e-3 200.06e-3
38.0781e-3 -185.984e-3 221.869e-3
35.8701e-3 -177.156e-3 200.524e-3
35.4181e-3 -179.155e-3 138.813e-3
32.6238e-3 -184.813e-3 129.74e-3
-12.2124e-3 -176.947e-3 119.817e-3
49.3918e-3 -180.056e-3 196.667e-3
23.3747e-3 -196.691e-3 164.266e-3
50.7314e-3 -178.51e-3 195.78e-3
48.8477e-3 -176.159e-3 193.611e-3
51.0481e-3 -177.472e-3 195.404e-3
39.5807e-3 -176.729e-3 195.974e-3
42.0967e-3 -175.934e-3 193.473e-3
43.0864e-3 -175.806e-3 192.255e-3
44.705e-3 -175.926e-3 190.948e-3
47.589e-3 -175.718e-3 187.918e-3
10.8951e-3 -182.163e-3 251.055e-3
-13.8096e-3 -185.793e-3 219.504e-3
-22.605e-3 -177.635e-3 202.044e-3
-8.75297e-3 -177.836e-3 201.485e-3
-7.80335e-3 -178.479e-3 201.577e-3
44.0788e-3 -175.871e-3 191.936e-3
46.5757e-3 -176.078e-3 192.215e-3
45.3308e-3 -178.282e-3 196.17e-3
46.5745e-3 -176.365e-3 193.254e-3
11.7486e-3 -188.206e-3 200.278e-3
14.1431e-3 -188.624e-3 201.245e-3
37.3439e-3 -177.129e-3 198.715e-3
22.091e-3 -184.999e-3 183.182e-3
21.666e-3 -184.769e-3 186.644e-3
-25.8276e-3 -176.641e-3 202.085e-3
39.2278e-3 -178.725e-3 197.978e-3
44.4968e-3 -175.86e-3 187.146e-3
-0.540892e-3 -182.977e-3 199.697e-3
0.244526e-3 -183.527e-3 199.252e-3
1.50509e-3 -183.276e-3 198.134e-3
-0.069963e-3 -182.222e-3 199.103e-3
-1.73126e-3 -183.125e-3 200.559e-3
-3.28293e-3 -182.605e-3 201.287e-3
55.5542e-3 -177.236e-3 197.546e-3
-8.06124e-3 -176.564e-3 118.925e-3
-8.72784e-3 -178.057e-3 115.505e-3
-5.5616e-3 -178.533e-3 118.956e-3
11.0353e-3 -185.894e-3 104.262e-3
-2.78305e-3 -181.492e-3 106.115e-3
-7.74547e-3 -177.064e-3 117.048e-3
45.6037e-3 -175.92e-3 187.486e-3
46.5208e-3 -175.857e-3 188.227e-3
48.3713e-3 -180.37e-3 196.929e-3
-26.3484e-3 -177.139e-3 202.89e-3
-25.4074e-3 -178.19e-3 203.441e-3
38.0848e-3 -177.505e-3 199.404e-3
31.7151e-3 -177.354e-3 199.842e-3
28.9153e-3 -179.146e-3 199.71e-3
28.1486e-3 -180.41e-3 199.61e-3
27.3317e-3 -180.796e-3 199.109e-3
28.3649e-3 -178.334e-3 199.216e-3
29.0615e-3 -180.089e-3 200.126e-3
30.7507e-3 -178.776e-3 200.364e-3
31.7715e-3 -178.238e-3 200.332e-3
32.665e-3 -177.749e-3 200.222e-3
58.2507e-3 -176.274e-3 201.385e-3
-22.5596e-3 -176.762e-3 201.272e-3
-0.40454e-3 -197.431e-3 156.001e-3
-1.46217e-3 -196.004e-3 154.654e-3
4.05088e-3 -193.347e-3 150.109e-3
-0.304928e-3 -195.966e-3 157.385e-3
43.7039e-3 -175.965e-3 188.135e-3
48.6819e-3 -179.291e-3 196.241e-3
23.3011e-3 -180.249e-3 190.784e-3
-10.8879e-3 -178.01e-3 201.875e-3
-9.76815e-3 -178.273e-3 201.823e-3
44.7684e-3 -176.037e-3 188.116e-3
20.9333e-3 -192.548e-3 174.855e-3
25.7966e-3 -183.158e-3 172.648e-3
49.7106e-3 -178.845e-3 196.021e-3
21.9825e-3 -202.196e-3 161.446e-3
-8.8558e-3 -177.109e-3 119.246e-3
22.0003e-3 -185.863e-3 181.342e-3
41.1261e-3 -179.175e-3 197.178e-3
40.7345e-3 -178.346e-3 196.691e-3
-0.543278e-3 -193.617e-3 146.809e-3
-4.39999e-3 -191.734e-3 150.928e-3
41.723e-3 -178.543e-3 196.659e-3
42.3143e-3 -179.327e-3 197.058e-3
57.3089e-3 -176.867e-3 201.615e-3
-4.20826e-3 -182.988e-3 201.846e-3
42.9691e-3 -176.545e-3 194.976e-3
41.2861e-3 -177.485e-3 196.241e-3
42.2749e-3 -177.676e-3 196.209e-3
-19.9082e-3 -178.058e-3 202.136e-3
-21.1345e-3 -177.905e-3 202.072e-3
-18.8615e-3 -177.549e-3 201.852e-3
-23.4534e-3 -178.944e-3 203.453e-3
-24.3962e-3 -177.882e-3 202.754e-3
-25.3645e-3 -177.363e-3 202.7e-3
-23.5748e-3 -177.343e-3 202.045e-3
-23.1304e-3 -178.252e-3 202.68e-3
-21.637e-3 -177.296e-3 197.643e-3
-20.3662e-3 -177.264e-3 201.534e-3
-6.55279e-3 -179.59e-3 201.791e-3
-7.64441e-3 -179.499e-3 202.001e-3
-5.62796e-3 -179.977e-3 201.662e-3
-7.04322e-3 -180.522e-3 202.159e-3
-5.16712e-3 -182.532e-3 202.107e-3
-4.79702e-3 -180.529e-3 201.55e-3
-5.02918e-3 -181.473e-3 201.808e-3
7.59635e-3 -189.232e-3 215.697e-3
57.1329e-3 -179.098e-3 205.699e-3
40.5819e-3 -176.746e-3 195.972e-3
-16.9103e-3 -178.23e-3 202.263e-3
25.7273e-3 -194.226e-3 160.852e-3
27.9036e-3 -193.968e-3 155.778e-3
28.0407e-3 -192.303e-3 157.172e-3
26.6548e-3 -193.399e-3 159.232e-3
4.77757e-3 -183.519e-3 184.798e-3
21.209e-3 -186.198e-3 185.168e-3
42.0513e-3 -179.996e-3 197.822e-3
33.6082e-3 -177.21e-3 200.222e-3
22.2814e-3 -196.137e-3 166.418e-3
25.0882e-3 -183.202e-3 175.675e-3
24.077e-3 -183.794e-3 177.456e-3
23.9664e-3 -184.907e-3 175.443e-3
22.8473e-3 -186.689e-3 175.662e-3
20.0726e-3 -191.594e-3 179.257e-3
21.879e-3 -187.012e-3 178.853e-3
45.074e-3 -180.488e-3 197.37e-3
20.9248e-3 -187.519e-3 183.566e-3
55.1176e-3 -177.511e-3 198.976e-3
54.0785e-3 -178.107e-3 199.18e-3
50.0921e-3 -176.775e-3 195.363e-3
-18.932e-3 -177.427e-3 198.206e-3
-24.5668e-3 -177.056e-3 202.039e-3
20.2677e-3 -194.82e-3 174.24e-3
46.9045e-3 -180.274e-3 196.95e-3
25.2834e-3 -189.098e-3 166.964e-3
-19.3442e-3 -176.876e-3 201.159e-3
-11.8538e-3 -177.458e-3 201.826e-3
43.4542e-3 -179.449e-3 196.976e-3
-7.99356e-3 -177.754e-3 119.337e-3
1.05493e-3 -189.504e-3 113.274e-3
-2.59337e-3 -185.497e-3 112.46e-3
-24.4393e-3 -178.711e-3 203.494e-3
-23.5241e-3 -180.307e-3 204.682e-3
-23.9824e-3 -179.519e-3 204.087e-3
52.1973e-3 -179.418e-3 197.132e-3
34.6133e-3 -177.25e-3 200.528e-3
21.1689e-3 -194.706e-3 170.693e-3
46.1277e-3 -180.849e-3 197.805e-3
43.5241e-3 -180.213e-3 197.633e-3
20.448e-3 -189.267e-3 182.19e-3
44.4021e-3 -179.815e-3 197.007e-3
40.9251e-3 -179.637e-3 198.11e-3
40.1941e-3 -179.161e-3 197.6e-3
40.9611e-3 -179.395e-3 199.234e-3
41.9216e-3 -179.912e-3 198.836e-3
53.0401e-3 -178.654e-3 199.237e-3
49.7713e-3 -177.875e-3 195.739e-3
-2.77873e-3 -183.472e-3 201.268e-3
-0.958967e-3 -183.765e-3 200.324e-3
-1.7071e-3 -184.069e-3 200.927e-3
-3.71826e-3 -183.859e-3 201.93e-3
-0.254913e-3 -189.57e-3 210.119e-3
-4.71299e-3 -184.344e-3 202.698e-3
-5.95076e-3 -181.821e-3 202.236e-3
47.6632e-3 -179.595e-3 196.486e-3
47.5803e-3 -176.201e-3 192.817e-3
47.4763e-3 -178.599e-3 196.138e-3
-9.47781e-3 -187.527e-3 217.551e-3
4.68986e-3 -207.185e-3 157.763e-3
-8.85976e-3 -178.78e-3 201.899e-3
-11.3017e-3 -177.559e-3 119.89e-3
10.2444e-3 -188.702e-3 202.154e-3
12.2419e-3 -188.806e-3 202.141e-3
9.15922e-3 -189.861e-3 206.662e-3
42.9713e-3 -178.631e-3 196.588e-3
42.9301e-3 -179.979e-3 199.445e-3
44.216e-3 -178.691e-3 196.488e-3
46.4396e-3 -178.389e-3 196.106e-3
46.9455e-3 -176.618e-3 194.322e-3
24.689e-3 -182.274e-3 197.006e-3
24.2781e-3 -180.614e-3 195.757e-3
26.842e-3 -181.675e-3 199.05e-3
28.739e-3 -181.249e-3 200.203e-3
29.9488e-3 -179.495e-3 200.425e-3
-9.65749e-3 -177.658e-3 119.556e-3
-9.03659e-3 -178.195e-3 114.226e-3
-8.33559e-3 -178.955e-3 114.042e-3
-7.68705e-3 -183.278e-3 203.301e-3
-11.76e-3 -178.516e-3 202.143e-3
46.6145e-3 -179.358e-3 196.488e-3
47.3574e-3 -180.78e-3 197.772e-3
48.6502e-3 -180.448e-3 198.896e-3
49.3269e-3 -180.539e-3 197.624e-3
45.8893e-3 -180.048e-3 196.97e-3
39.264e-3 -178.475e-3 199.08e-3
33.1754e-3 -178.54e-3 200.875e-3
34.0435e-3 -178.036e-3 200.785e-3
32.2055e-3 -179.109e-3 200.868e-3
38.5948e-3 -178.512e-3 120.717e-3
42.6116e-3 -180.577e-3 198.465e-3
44.3657e-3 -180.635e-3 198.098e-3
54.5724e-3 -177.98e-3 198.271e-3
24.1627e-3 -179.858e-3 186.248e-3
23.7191e-3 -179.684e-3 188.866e-3
23.0914e-3 -181.256e-3 187.714e-3
31.3173e-3 -179.602e-3 200.972e-3
37.1361e-3 -177.814e-3 119.897e-3
36.3357e-3 -178.501e-3 114.609e-3
26.6329e-3 -177.392e-3 184.199e-3
47.8884e-3 -176.452e-3 193.77e-3
51.1641e-3 -179.853e-3 197.052e-3
45.268e-3 -179.218e-3 196.579e-3
45.6483e-3 -180.482e-3 199.333e-3
46.917e-3 -180.341e-3 199.545e-3
40.2537e-3 -178.805e-3 199.626e-3
41.2569e-3 -178.943e-3 200.208e-3
-15.8743e-3 -177.682e-3 202.071e-3
-6.14427e-3 -179.746e-3 168.482e-3
-6.81067e-3 -181.092e-3 162.835e-3
-7.18898e-3 -180.444e-3 164.803e-3
-8.60348e-3 -180.686e-3 158.094e-3
-10.2041e-3 -179.61e-3 161.654e-3
-6.41203e-3 -181.653e-3 160.561e-3
-5.76137e-3 -180.68e-3 166.75e-3
-4.3259e-3 -181.033e-3 168.348e-3
2.25352e-3 -189.621e-3 168.677e-3
54.0235e-3 -178.462e-3 197.412e-3
55.846e-3 -178.313e-3 202.921e-3
53.529e-3 -178.598e-3 198.317e-3
37.548e-3 -177.584e-3 197.684e-3
38.2805e-3 -178.02e-3 198.405e-3
29.4158e-3 -191.358e-3 155.084e-3
44.805e-3 -177.188e-3 195.696e-3
37.3423e-3 -177.563e-3 200.301e-3
43.1874e-3 -177.148e-3 195.869e-3
44.0245e-3 -177.757e-3 196.119e-3
42.2198e-3 -179.501e-3 200.107e-3
47.6371e-3 -180.597e-3 198.866e-3
-16.854e-3 -177.288e-3 201.842e-3
4.83781e-3 -179.437e-3 189.535e-3
-13.464e-3 -179.217e-3 202.536e-3
38.5686e-3 -177.982e-3 200.252e-3
48.6593e-3 -176.491e-3 194.63e-3
53.243e-3 -178.244e-3 200.25e-3
52.3111e-3 -178.597e-3 200.457e-3
52.0188e-3 -178.997e-3 199.484e-3
54.2234e-3 -178.327e-3 201.922e-3
52.7999e-3 -179.371e-3 202.735e-3
51.0137e-3 -179.189e-3 200.068e-3
48.8077e-3 -177.25e-3 195.543e-3
-7.30337e-3 -177.986e-3 116.799e-3
52.4907e-3 -179.143e-3 198.375e-3
50.6737e-3 -179.998e-3 198.23e-3
48.742e-3 -178.329e-3 195.958e-3
-0.652449e-3 -185.121e-3 108.52e-3
36.0355e-3 -180.054e-3 157.074e-3
-9.72145e-3 -179.257e-3 202.196e-3
-8.60597e-3 -179.812e-3 202.249e-3
-9.52261e-3 -180.219e-3 202.508e-3
-8.05112e-3 -180.673e-3 202.426e-3
-7.9967e-3 -181.631e-3 202.709e-3
-7.00625e-3 -181.554e-3 202.466e-3
-5.23188e-3 -183.469e-3 202.494e-3
-6.09693e-3 -182.804e-3 202.596e-3
-7.16513e-3 -182.497e-3 202.823e-3
-5.46413e-3 -188.62e-3 214.526e-3
-9.08115e-3 -181.172e-3 202.774e-3
-10.5107e-3 -180.017e-3 202.543e-3
44.189e-3 -179.968e-3 199.875e-3
-10.7525e-3 -178.981e-3 202.195e-3
14.2433e-3 -189.424e-3 203.202e-3
11.1519e-3 -193.242e-3 185.659e-3
57.1525e-3 -178.552e-3 204.711e-3
57.0887e-3 -177.423e-3 202.538e-3
-7.40343e-3 -180.512e-3 114.64e-3
-11.0596e-3 -178.689e-3 120.857e-3
36.5772e-3 -177.944e-3 200.874e-3
35.3933e-3 -178.082e-3 200.963e-3
34.5158e-3 -178.858e-3 201.17e-3
-18.7429e-3 -179.356e-3 202.866e-3
-17.8844e-3 -177.755e-3 202.05e-3
-18.5926e-3 -178.439e-3 202.349e-3
45.9445e-3 -180.071e-3 200.208e-3
33.625e-3 -180.989e-3 144.569e-3
22.0067e-3 -183.56e-3 191.912e-3
23.1215e-3 -182.61e-3 194.656e-3
26.4977e-3 -183.121e-3 199.146e-3
21.9332e-3 -183.775e-3 188.544e-3
26.48e-3 -184.086e-3 199.518e-3
24.2019e-3 -181.846e-3 196.161e-3
33.9381e-3 -182.076e-3 113.992e-3
-10.5264e-3 -178.262e-3 119.997e-3
-15.2942e-3 -186.451e-3 214.991e-3
37.7191e-3 -178.743e-3 120.229e-3
47.9381e-3 -180.116e-3 199.741e-3
47.7837e-3 -177.629e-3 195.777e-3
46.7977e-3 -177.361e-3 195.671e-3
24.9419e-3 -187.933e-3 168.661e-3
3.32502e-3 -189.339e-3 214.169e-3
13.7473e-3 -187.993e-3 199.108e-3
17.1323e-3 -187.76e-3 196.887e-3
11.7746e-3 -187.795e-3 196.029e-3
-15.394e-3 -179.541e-3 202.774e-3
-15.5397e-3 -178.587e-3 202.377e-3
-3.85328e-3 -189.4e-3 147.374e-3
-12.477e-3 -179.435e-3 202.498e-3
49.1997e-3 -179.915e-3 199.599e-3
49.6645e-3 -180.205e-3 198.642e-3
50.2106e-3 -179.722e-3 199.335e-3
50.0021e-3 -179.395e-3 200.339e-3
48.9947e-3 -179.541e-3 200.62e-3
36.7716e-3 -178.842e-3 201.27e-3
38.7699e-3 -178.972e-3 201.403e-3
29.6433e-3 -180.923e-3 200.724e-3
27.2731e-3 -182.49e-3 199.598e-3
28.7659e-3 -182.244e-3 200.536e-3
26.0389e-3 -182.361e-3 198.576e-3
28.2029e-3 -183.07e-3 200.395e-3
27.8941e-3 -181.687e-3 199.869e-3
29.7286e-3 -181.958e-3 201.007e-3
-6.72472e-3 -183.463e-3 203.084e-3
-5.90235e-3 -184.131e-3 203.105e-3
-2.80005e-3 -184.37e-3 201.735e-3
-5.31864e-3 -184.984e-3 203.387e-3
-6.70162e-3 -184.729e-3 203.755e-3
-3.69245e-3 -184.753e-3 202.402e-3
-7.65304e-3 -184.151e-3 203.81e-3
-8.65064e-3 -182.314e-3 203.152e-3
-22.467e-3 -179.096e-3 203.127e-3
45.7911e-3 -177.456e-3 195.803e-3
-7.10288e-3 -178.367e-3 119.285e-3
-8.90782e-3 -178.38e-3 119.688e-3
35.6269e-3 -179.022e-3 201.251e-3
33.1187e-3 -179.482e-3 201.277e-3
-7.08355e-3 -180.836e-3 146.275e-3
22.2649e-3 -190.131e-3 214.098e-3
33.2281e-3 -181.523e-3 136.369e-3
-16.4728e-3 -179.274e-3 202.665e-3
-21.9293e-3 -178.397e-3 202.514e-3
-19.7097e-3 -178.984e-3 202.727e-3
39.399e-3 -178.48e-3 200.579e-3
37.7952e-3 -178.432e-3 200.897e-3
5.57973e-3 -186.251e-3 183.914e-3
-8.75107e-3 -184.021e-3 204.008e-3
-9.07146e-3 -183.098e-3 203.62e-3
12.8971e-3 -191.207e-3 188.477e-3
51.2237e-3 -179.496e-3 199.078e-3
53.4919e-3 -178.7e-3 196.596e-3
53.0842e-3 -179.003e-3 197.473e-3
36.0577e-3 -178.614e-3 116.614e-3
33.9159e-3 -179.788e-3 118.421e-3
47.213e-3 -179.883e-3 200.504e-3
48.1096e-3 -179.788e-3 201.216e-3
-11.4865e-3 -179.604e-3 202.469e-3
-13.0669e-3 -180.22e-3 202.864e-3
-14.3159e-3 -179.853e-3 202.853e-3
-12.0429e-3 -180.529e-3 202.888e-3
-17.6236e-3 -178.944e-3 202.578e-3
54.856e-3 -178.828e-3 202.986e-3
54.276e-3 -179.529e-3 203.682e-3
-11.0618e-3 -180.866e-3 202.976e-3
-10.6495e-3 -181.892e-3 203.292e-3
-11.9384e-3 -181.454e-3 203.307e-3
-10.0761e-3 -181.103e-3 202.933e-3
-9.65617e-3 -182.007e-3 203.208e-3
-8.71845e-3 -188.414e-3 212.141e-3
-10.0493e-3 -182.93e-3 203.754e-3
-11.5865e-3 -183.932e-3 204.719e-3
-11.4983e-3 -182.346e-3 203.63e-3
-12.9127e-3 -181.199e-3 203.301e-3
49.4335e-3 -181.303e-3 203.86e-3
50.4013e-3 -182.411e-3 205.379e-3
-23.0022e-3 -179.795e-3 203.888e-3
-20.8674e-3 -182.115e-3 205.33e-3
-21.8332e-3 -181.777e-3 205.495e-3
-21.5797e-3 -181.196e-3 204.664e-3
-19.452e-3 -183.362e-3 206.095e-3
-19.902e-3 -182.497e-3 205.309e-3
-20.4166e-3 -182.968e-3 206.116e-3
-22.5425e-3 -180.564e-3 204.486e-3
-22.015e-3 -179.974e-3 203.707e-3
-20.5041e-3 -179.761e-3 203.305e-3
22.504e-3 -200.371e-3 162.306e-3
21.333e-3 -201.634e-3 163.887e-3
4.7018e-3 -201.863e-3 165.09e-3
-17.3981e-3 -180.763e-3 203.492e-3
-18.486e-3 -183.734e-3 206.074e-3
-18.9371e-3 -182.856e-3 205.295e-3
-20.5959e-3 -181.422e-3 204.474e-3
-20.7804e-3 -178.739e-3 202.621e-3
38.0605e-3 -179.331e-3 121.049e-3
35.6052e-3 -179.131e-3 119.864e-3
-9.54959e-3 -178.949e-3 120.277e-3
-21.4815e-3 -179.335e-3 203.085e-3
-17.3961e-3 -179.856e-3 203.041e-3
22.4461e-3 -181.729e-3 79.4442e-3
28.1939e-3 -190.411e-3 158.615e-3
-18.5365e-3 -180.324e-3 203.353e-3
-7.67726e-3 -179.744e-3 113.851e-3
-6.87205e-3 -178.915e-3 116.549e-3
-7.87761e-3 -178.902e-3 119.631e-3
26.4513e-3 -190.592e-3 162.463e-3
27.3966e-3 -189.549e-3 161.028e-3
26.7911e-3 -191.71e-3 160.489e-3
25.3856e-3 -193.123e-3 162.657e-3
27.0441e-3 -188.572e-3 162.822e-3
34.2074e-3 -179.771e-3 201.539e-3
33.1627e-3 -180.442e-3 201.71e-3
32.2472e-3 -179.984e-3 201.369e-3
30.8391e-3 -181.423e-3 201.468e-3
31.878e-3 -181.405e-3 201.938e-3
34.3457e-3 -180.674e-3 202.027e-3
35.201e-3 -179.933e-3 201.662e-3
-2.46309e-3 -193.854e-3 154.145e-3
-1.15575e-3 -194.499e-3 156.307e-3
-1.99792e-3 -192.73e-3 155.795e-3
1.00722e-3 -194.649e-3 148.046e-3
0.947687e-3 -192.521e-3 147.578e-3
-3.79677e-3 -190.399e-3 153.013e-3
35.9094e-3 -179.298e-3 115.529e-3
45.1179e-3 -180.076e-3 200.843e-3
44.6995e-3 -180.396e-3 202.059e-3
43.3685e-3 -179.945e-3 201.049e-3
29.645e-3 -187.589e-3 155.755e-3
28.7858e-3 -188.322e-3 158.653e-3
-15.3504e-3 -180.6e-3 203.283e-3
-13.8761e-3 -180.751e-3 203.178e-3
-16.3164e-3 -180.189e-3 203.152e-3
8.76169e-3 -186.903e-3 196.404e-3
15.6498e-3 -188.196e-3 199.77e-3
15.1958e-3 -188.014e-3 196.324e-3
17.8236e-3 -187.932e-3 198.887e-3
-11.0581e-3 -183.275e-3 204.1e-3
-12.1969e-3 -183.138e-3 204.169e-3
-12.6505e-3 -182.321e-3 203.732e-3
-13.6257e-3 -181.9e-3 203.661e-3
-13.0519e-3 -183.618e-3 204.698e-3
-14.6552e-3 -182.391e-3 204.008e-3
-9.7368e-3 -183.822e-3 204.192e-3
-13.683e-3 -182.891e-3 204.212e-3
-14.6441e-3 -181.461e-3 203.587e-3
-9.80438e-3 -180.336e-3 121.592e-3
32.4957e-3 -181.576e-3 140.405e-3
-19.5413e-3 -180.129e-3 203.354e-3
-21.0486e-3 -180.555e-3 203.896e-3
-19.8605e-3 -180.955e-3 203.894e-3
-6.58775e-3 -181.577e-3 150.241e-3
-5.7305e-3 -181.577e-3 144.668e-3
0.766581e-3 -195.307e-3 160.258e-3
